obs_uid,item_name,bh_name
1859d9e0-5366-48d1-8e0c-a3c2b52c9f2b,"Chicken, whole, fresh",Poultry
187a0b56-ea68-4c00-97ba-b8344a378f94,"Chicken eggs, caged hen, large size",Egg and egg-based products
18957142-a4be-4fcf-8b59-fb1c78a9eb0b,"Chicken eggs, caged hen, large size",Egg and egg-based products
18a6da1f-bb78-49f8-a02b-7d75c49e0b33,Fresh oranges,Fresh or chilled fruit
190d9ed0-b53f-43ec-93b7-02e21295abad,Tilapia,"Fresh, chilled or frozen fish and seafood"
190dde4e-44c0-4ac6-9a44-3d58233e9633,Fresh oranges,Fresh or chilled fruit
190fc8a1-b8d5-41dd-9239-977528c22be2,"Pork, fillet",Pork
19181531-0a5e-49cf-a14b-70916dd28fb1,"Chicken eggs, caged hen, large size",Egg and egg-based products
191e5b71-a376-402e-85dc-381a90420a8f,Fresh carrots,Fresh or chilled vegetables other than potatoes
194e4d9b-aece-431b-9100-bab77af86fde,"Fresh bananas, standard",Fresh or chilled fruit
19568c07-9ee1-4ebc-9649-b1de419ddeb3,Fresh oranges,Fresh or chilled fruit
195cab88-f16f-4e3b-a559-024bd82148e5,"Fresh apple, red delicious",Fresh or chilled fruit
195d3744-4ee5-43a1-a026-10228e08f241,Fresh cucumber,Fresh or chilled vegetables other than potatoes
19629070-e521-4fe3-8366-3256b914a080,"Fresh bananas, standard",Fresh or chilled fruit
197d102a-dd10-4367-86df-93d6447e5a7e,Fresh oranges,Fresh or chilled fruit
198c4c5b-b215-4e66-85a7-d95c259e3d65,Fresh carrots,Fresh or chilled vegetables other than potatoes
19bd4199-3e5b-4374-95d0-60aa4bba5999,Chicken legs,Poultry
19d8c654-b63f-4de6-bf99-debaedc5a394,"Fresh bananas, standard",Fresh or chilled fruit
19fbb247-b426-4427-98e3-54d35caa8461,Fresh carrots,Fresh or chilled vegetables other than potatoes
1a1fc5bb-2b94-471c-a5c9-c04fd3c6e6df,Fresh cucumber,Fresh or chilled vegetables other than potatoes
1a6c0676-4d97-43e7-87df-cec7166651ca,Carp,"Fresh, chilled or frozen fish and seafood"
1a7ac656-6c1d-48af-93ba-8a9bd9ca06b8,Fresh carrots,Fresh or chilled vegetables other than potatoes
1a7d0d38-c26a-41e7-b5ec-f7d9b14b88b1,Fresh oranges,Fresh or chilled fruit
1aadb135-8999-478a-b6b5-9b403351c485,"Chicken, whole, frozen",Poultry
1ab9f201-a515-414c-952c-69d210b0ccee,"Fresh bananas, standard",Fresh or chilled fruit
1adead91-3d3f-4108-b123-bb24371175f7,"Fresh apples, typical local variety",Fresh or chilled fruit
1aff9c7a-e04a-488e-8360-471884809643,"Fresh potatoes, brown",Fresh or chilled potatoes
1b0ace2d-95a9-40d0-aaf0-a879f55a2b9e,"Fresh apple, red delicious",Fresh or chilled fruit
1b0d6e61-799f-44ee-bb8d-5c52ab2a4243,"Fresh bananas, standard",Fresh or chilled fruit
1b184730-1374-4194-ae4e-d6fc0c9cd862,"Chicken eggs, caged hen, large size",Egg and egg-based products
1b18a073-e33b-45be-9d38-4f1d9f13949b,Fresh oranges,Fresh or chilled fruit
1b405dc1-5ee0-48b7-908a-fea7bc36cfb6,Fresh onions,Fresh or chilled vegetables other than potatoes
1b458d87-323d-4377-b54f-07efc6f60d2e,"Pork, fillet",Pork
1b765ce2-07d6-49a5-a74e-40d769f710d3,"Fresh apples, typical local variety",Fresh or chilled fruit
1b81e260-208c-4318-af3c-d6970cb5163d,Fresh carrots,Fresh or chilled vegetables other than potatoes
1b8e5314-a991-4a94-ac3d-0720e8a163b1,"Fresh potatoes, brown",Fresh or chilled potatoes
1b9f8095-612a-4c64-8919-d9562305fb4e,"Fresh apple, red delicious",Fresh or chilled fruit
1bb11927-2d37-4aef-8f12-b8114b61126a,Fresh cucumber,Fresh or chilled vegetables other than potatoes
1bb77a43-5669-46ff-8ef0-e49ba1dc418f,Fresh oranges,Fresh or chilled fruit
1bbd0c62-872d-4862-a11e-e3cc5ea78753,Fresh onions,Fresh or chilled vegetables other than potatoes
1bbfe284-36eb-48f1-a1e6-1ba9bf665c18,"Fresh apples, typical local variety",Fresh or chilled fruit
1bd30d55-bb5f-49a7-a547-92e1b99ecdc0,"Fresh apple, red delicious",Fresh or chilled fruit
1bd4380d-4756-4a1e-8cbb-deeedbc669fb,Fresh cucumber,Fresh or chilled vegetables other than potatoes
1bdbb717-11ac-4927-a748-81f8c83715f7,"Fresh potatoes, brown",Fresh or chilled potatoes
1bdf9527-2ca7-4461-9d3b-96e276aafba7,"Pork, fillet",Pork
1bfc8e0f-6154-4d88-a1ed-026b2758261d,Fresh onions,Fresh or chilled vegetables other than potatoes
1c01090c-e829-44b9-9e91-90bee030ab25,Fresh oranges,Fresh or chilled fruit
1c0ee6cc-c41b-4816-b7b5-922d47d34739,"Fresh apple, red delicious",Fresh or chilled fruit
1c2623d5-c36a-4f89-8e34-8fb5d7ce8eb5,"Fresh apples, typical local variety",Fresh or chilled fruit
1c4314be-2d1f-4f8c-a925-89530731f42a,"Fresh bananas, standard",Fresh or chilled fruit
1c736004-0a72-4fc7-90eb-affecac525f1,"Fresh bananas, standard",Fresh or chilled fruit
1ca9f3f6-c465-4af7-9674-a00eb13b70be,"Chicken eggs, caged hen, large size",Egg and egg-based products
1ce7b21a-b16d-4294-97d5-1ad7381aea65,"Fresh potatoes, brown",Fresh or chilled potatoes
1cefd39f-5834-40c7-8b40-8179400b7220,Chicken legs,Poultry
1d64ead0-66c8-4b99-8ce4-d52ad2d934fe,Fresh carrots,Fresh or chilled vegetables other than potatoes
1d696e82-3437-4287-abec-39b5c2a269ef,"Fresh apples, typical local variety",Fresh or chilled fruit
1d781d1b-cc0d-4dc2-ba9f-c5644c1432cb,Tilapia,"Fresh, chilled or frozen fish and seafood"
1d900ebe-0b67-4726-b506-802d01ae9789,Tilapia,"Fresh, chilled or frozen fish and seafood"
1d96833a-bc1f-4b74-bbf1-677ccc01f8dc,"Chicken, whole, fresh",Poultry
1da5de95-65c9-4b48-bdf6-ba12f121dac0,Fresh oranges,Fresh or chilled fruit
1deb17b2-db63-4c0e-a3ae-ed639bc3a8b1,"Fresh bananas, standard",Fresh or chilled fruit
1df2f4c2-f566-4ab1-bf54-868f4ea7ba24,"Fresh apples, typical local variety",Fresh or chilled fruit
1e0f779d-278a-4d42-922e-d2bc00194c73,Fresh oranges,Fresh or chilled fruit
1e0fd713-ac86-4f71-a029-4aaea661eaab,Fresh cucumber,Fresh or chilled vegetables other than potatoes
1e1ceb8a-691a-49fc-9f1c-fe137050b2d3,"Chicken, whole, fresh",Poultry
1e46d841-ab0c-4617-9cf9-a68f207f6815,"Chicken, whole, frozen",Poultry
1e4c5f29-d9e8-416d-bf4a-fdc7ee603b57,"Fresh bananas, standard",Fresh or chilled fruit
1e4ed772-0982-47b1-9075-a1f69f7819a9,Fresh oranges,Fresh or chilled fruit
1e66553c-3368-4dd0-829b-034d8b5d61e5,"Pork, ribs",Pork
1e6de433-7bfb-44ca-9a59-3ae80a9aaea0,"Fresh apples, typical local variety",Fresh or chilled fruit
1e746d24-a7a6-485d-803c-11cfa31f0392,"Chicken, whole, fresh",Poultry
1e9524e7-295f-4361-8ff9-6475587982d6,Fresh cucumber,Fresh or chilled vegetables other than potatoes
1e9b4717-a707-4739-a702-43d268b391e5,Fresh carrots,Fresh or chilled vegetables other than potatoes
1eb2b0a5-8583-4862-a746-d2e3d667553e,"Beef, with bones",Beef and veal
1ec18151-b589-42fa-a985-c1d098593585,"Fresh potatoes, brown",Fresh or chilled potatoes
1edb14e5-8491-4eaa-ad4e-1c57119f0487,"Chicken, whole, frozen",Poultry
1f0b4a5f-f8f5-4d4a-9cae-420e26ef31f1,"Fresh potatoes, brown",Fresh or chilled potatoes
1f13facd-49b8-40a1-b1a8-fde48af83cb1,Tilapia,"Fresh, chilled or frozen fish and seafood"
1f2c2bb5-6b26-4b5a-8d8d-5becffa340ce,"Fresh potatoes, brown",Fresh or chilled potatoes
1f4c9ea9-29c6-4fc0-b77e-90def898c6e7,Fresh oranges,Fresh or chilled fruit
1f527193-2173-4992-b8d4-a21c61eabc04,"Chicken, whole, fresh",Poultry
1f591eb5-f6a5-4029-9f71-e2321a5bb383,Carp,"Fresh, chilled or frozen fish and seafood"
1f95136d-6c53-4d2e-ba42-632946e88639,"Fresh bananas, standard",Fresh or chilled fruit
1fbfd062-df22-45dc-a364-ee6fc732f4e2,"Chicken, whole, fresh",Poultry
1fcaa925-4542-42f4-9dec-fa10fdf6af9e,"Fresh apple, red delicious",Fresh or chilled fruit
1fea3fcf-e652-4a01-af5b-7ebf30b1cd80,"Beef, minced",Beef and veal
1ff80629-0630-4316-a232-0361fe9a1089,Fresh onions,Fresh or chilled vegetables other than potatoes
204269c6-6e94-4a04-ac82-dd06d93d0f06,"Fresh apples, typical local variety",Fresh or chilled fruit
2044c18e-509c-4c06-8850-3c38c3cc19ba,"Chicken, whole, fresh",Poultry
2047b411-27f6-4573-80e0-14be762695d3,Fresh onions,Fresh or chilled vegetables other than potatoes
206823ec-4c16-4628-a8c0-c871dd19d2c4,"Fresh bananas, standard",Fresh or chilled fruit
207f2303-b07c-4f85-8bf9-16f37fe92d0b,"Fresh bananas, standard",Fresh or chilled fruit
2081f551-9c50-4d6c-93ea-9cc5a8f1606f,"Fresh potatoes, brown",Fresh or chilled potatoes
20850487-fef4-4230-a3b5-1dfbe6094038,"Fresh bananas, standard",Fresh or chilled fruit
208b08ad-018f-4ae4-93ca-b2edcf60c897,"Fresh apples, typical local variety",Fresh or chilled fruit
20a6fa4e-90e5-44ca-89af-0363a2594eb4,Fresh carrots,Fresh or chilled vegetables other than potatoes
20d33be8-47e4-45a6-b8cc-dae49b40637b,Fresh carrots,Fresh or chilled vegetables other than potatoes
20e5fd1c-ce07-4b74-8210-8309054fedd8,"Mackerel, un-cleaned","Fresh, chilled or frozen fish and seafood"
20ea6e88-40fd-42bc-8d07-b366f4b0b406,Fresh onions,Fresh or chilled vegetables other than potatoes
210e6daa-1a6b-43c0-abe7-a8eb5907906b,Fresh oranges,Fresh or chilled fruit
2120a079-c1c0-4097-9010-7f416b13d545,Fresh carrots,Fresh or chilled vegetables other than potatoes
2121b4e0-f0d2-413f-8a1b-59ad06580c4e,"Pork, ribs",Pork
2130252b-f5de-447a-ae26-c0b008fb3023,"Shrimps, peeled, frozen","Fresh, chilled or frozen fish and seafood"
2131ea6c-85f2-4df9-b4fe-a4b98b97d12e,"Fresh bananas, standard",Fresh or chilled fruit
214031be-369f-4472-9837-87c7b994bfa7,Fresh carrots,Fresh or chilled vegetables other than potatoes
2169bc42-14f5-43cb-a474-4bfe3c39d270,Fresh onions,Fresh or chilled vegetables other than potatoes
219e3d79-7b10-4e07-9bee-c7cc618565c7,"Pork, fillet",Pork
21aa5436-63bd-4370-ba24-043867b69a19,Fresh onions,Fresh or chilled vegetables other than potatoes
21d62be1-a3fc-4449-85dc-735ee13fd5dc,Fresh onions,Fresh or chilled vegetables other than potatoes
21dd9a21-6301-43ad-9cb1-25d712d2b902,Fresh oranges,Fresh or chilled fruit
21e2a5f5-b8de-4a05-a2b8-da9ae1989508,"Chicken eggs, caged hen, large size",Egg and egg-based products
21fb9865-689c-4180-aa7a-f64b830bfe35,"Chicken eggs, caged hen, large size",Egg and egg-based products
2209296c-6a03-49cd-a508-12032d463df9,Fresh onions,Fresh or chilled vegetables other than potatoes
2240c85b-527e-4a9c-8d95-c338fb26babe,"Pork, ribs",Pork
2248b3cc-b275-4c4d-b8ef-59be38c2df5f,"Chicken eggs, caged hen, large size",Egg and egg-based products
22523807-0515-4043-97aa-0895cecdbc55,"Fresh apples, typical local variety",Fresh or chilled fruit
22a30c95-05c1-48f5-8f82-7da565467e8b,Fresh cucumber,Fresh or chilled vegetables other than potatoes
22ad62c0-0896-49f2-b52d-7c0a7e831e8e,"Fresh bananas, standard",Fresh or chilled fruit
22ceca2a-6dd0-49e4-b237-30c6198d4407,"Fresh bananas, standard",Fresh or chilled fruit
22e4d272-28cc-4b1c-8c1a-5a84885050ef,"Chicken eggs, caged hen, large size",Egg and egg-based products
22e5e217-be74-44b2-8a7c-88a21f0c4609,"Fresh apples, typical local variety",Fresh or chilled fruit
22edadb1-b701-49cd-b993-490f96f0d4ab,Fresh carrots,Fresh or chilled vegetables other than potatoes
23019fad-27d9-470d-bcc0-c02251baa187,Chicken legs,Poultry
2306cc92-224c-4388-899b-2923937aea44,"Fresh bananas, standard",Fresh or chilled fruit
2334dec8-a90f-4525-85fe-777c611cff4a,Fresh onions,Fresh or chilled vegetables other than potatoes
23418204-975e-4d7a-accb-31697f7b0774,Fresh cucumber,Fresh or chilled vegetables other than potatoes
2354aa02-a7ac-444d-a7b4-16f71f9d2fa7,Tilapia,"Fresh, chilled or frozen fish and seafood"
23a22672-a3b4-49c1-83a4-1a77b9f669cd,"Fresh potatoes, brown",Fresh or chilled potatoes
24047f8e-dc25-497d-8513-00513a81885c,"Chicken eggs, caged hen, large size",Egg and egg-based products
240fe4fc-93e6-4ed0-9883-593414c0544d,Fresh oranges,Fresh or chilled fruit
24292415-c6c9-42c2-a8e0-916505b18a65,Tilapia,"Fresh, chilled or frozen fish and seafood"
2444b553-3807-434a-a61b-bad3cc387572,"Beef, minced",Beef and veal
2444ff93-13e1-41a0-9ff2-7ddefa5a8805,Fresh onions,Fresh or chilled vegetables other than potatoes
246ece72-cabb-4fd2-92e9-6df1f298c3a8,"Fresh apples, typical local variety",Fresh or chilled fruit
2475e3ae-dcc7-4e59-9532-591aaa675321,"Beef, minced",Beef and veal
247b518b-2302-4518-a329-df793ba1e605,"Fresh apple, red delicious",Fresh or chilled fruit
24844acf-345a-4d6c-ba10-12f16fec7f94,Fresh onions,Fresh or chilled vegetables other than potatoes
248ac516-8b44-4970-92bd-256599f59c3a,"Fresh apples, typical local variety",Fresh or chilled fruit
24a562aa-8286-4ce1-bf05-bd0a503bc507,"Beef, minced",Beef and veal
24c3d7de-b657-40e8-93be-808811827c5c,"Chicken, whole, frozen",Poultry
24e21ac1-9844-4b1d-b62d-f85fdd202ec1,"Mackerel, un-cleaned","Fresh, chilled or frozen fish and seafood"
25148011-a9e4-4096-b7f0-0b6d5c4a6099,Fresh carrots,Fresh or chilled vegetables other than potatoes
253ee50d-24bc-4822-816e-4b0a6e4a8cc1,Fresh cucumber,Fresh or chilled vegetables other than potatoes
254226d2-7263-4467-8af4-a8b0abdf4520,"Fresh bananas, standard",Fresh or chilled fruit
25908ab0-5bdf-40e1-945b-3fa585433179,"Fresh bananas, standard",Fresh or chilled fruit
259559e0-c139-4c1f-b89c-2dc8e2d1806a,"Beef, minced",Beef and veal
25a17707-4ee7-4260-8c9d-c3f701272a6a,Fresh oranges,Fresh or chilled fruit
260f27c9-10c1-41cc-87fc-80b649858cf8,"Fresh potatoes, brown",Fresh or chilled potatoes
261c416a-7a5f-49b5-86ed-c6cca0794c5a,Fresh carrots,Fresh or chilled vegetables other than potatoes
262b8608-34a1-4538-95b7-0123ccc336a4,"Beef, with bones",Beef and veal
26396955-af94-426c-a98b-c7f9550a0d63,"Fresh bananas, standard",Fresh or chilled fruit
263c3930-97f7-4153-aa65-0b8b06b812f8,"Beef, with bones",Beef and veal
264e3535-6138-4e80-98f4-d968a16d99c7,Fresh oranges,Fresh or chilled fruit
2664400c-efe6-4325-9745-0ab4659af903,Tilapia,"Fresh, chilled or frozen fish and seafood"
26646311-353b-4d5e-8444-fb7fe9466889,"Fresh potatoes, brown",Fresh or chilled potatoes
267332f3-3b42-4096-982a-00c16dbdf824,"Fresh apple, red delicious",Fresh or chilled fruit
267bf46c-2c25-4f6b-9986-dc7a53f6849a,"Fresh apple, red delicious",Fresh or chilled fruit
26be4ba9-04a1-4928-be4d-aaa85be1a4d0,"Fresh potatoes, brown",Fresh or chilled potatoes
26c164df-4e21-43fe-a4ab-be07ac1e9892,"Goat, mixed cut, with bones","Lamb, mutton and goat"
26ccc9e9-15cb-4a9c-b29d-4e39977bf026,"Fresh apples, typical local variety",Fresh or chilled fruit
26d7dfda-10e4-4775-b4ff-384c6ddad03d,Fresh carrots,Fresh or chilled vegetables other than potatoes
26e7a3c2-3b7a-4083-8622-9ae72f303fc6,Fresh oranges,Fresh or chilled fruit
26f996d7-4035-41dc-809e-cbba91a1d2b2,"Chicken eggs, caged hen, large size",Egg and egg-based products
270f9f0c-d9d4-4b71-8bcb-f07696295d71,Fresh oranges,Fresh or chilled fruit
2711c8dd-15f9-4f8a-8e51-5c5101b2f369,"Fresh apples, typical local variety",Fresh or chilled fruit
272ff9bb-f17a-46ff-9cc3-fceba54b875a,"Chicken eggs, caged hen, large size",Egg and egg-based products
2764401c-c68d-4a2c-9a78-bac5165fff89,Fresh oranges,Fresh or chilled fruit
2777258e-1eb5-4417-8b85-282dbf050e70,"Chicken eggs, caged hen, large size",Egg and egg-based products
2781f65d-b1d0-48d7-8cff-f65b86dfc3b9,"Lamb, chops","Lamb, mutton and goat"
27a3a5db-b76c-4040-92b1-4c1fc9129e80,Tilapia,"Fresh, chilled or frozen fish and seafood"
27c0f8b4-8a32-4649-ac21-dd58e1438e92,"Chicken, whole, fresh",Poultry
27c9b3d9-f1bd-4c06-b716-914fcdecdf49,"Fresh apple, red delicious",Fresh or chilled fruit
27cdcb6d-afa9-4e80-b20a-77cdb07a6a54,"Fresh apple, red delicious",Fresh or chilled fruit
28366121-4da4-41f8-9d07-74e5e7c45462,Fresh oranges,Fresh or chilled fruit
283e0cdc-9857-42bb-a303-74895bfbfd81,"Chicken eggs, caged hen, large size",Egg and egg-based products
286cddcd-30ea-4f86-b580-681ba8ef3864,"Beef, minced",Beef and veal
2876b49e-fafb-4621-b1db-a5910a8a18ce,Carp,"Fresh, chilled or frozen fish and seafood"
287d7b8c-e8b5-4610-b6a3-7e4f55f63946,Fresh onions,Fresh or chilled vegetables other than potatoes
287ddd25-5cf2-4962-ab6d-fecf52f5e85a,"Chicken eggs, caged hen, large size",Egg and egg-based products
28aa52a1-ba0b-49c5-99a4-57a137dee76a,"Fresh bananas, standard",Fresh or chilled fruit
28d2c76b-a386-459e-ad56-654757e936d8,"Beef, with bones",Beef and veal
28e8425a-e283-43d4-855b-96d46bd2a22b,Fresh carrots,Fresh or chilled vegetables other than potatoes
291b098e-5053-4b0a-a551-747e63a29a8c,Fresh cucumber,Fresh or chilled vegetables other than potatoes
2929e55d-2c6e-4b54-9b6e-18c641cc47e9,Fresh carrots,Fresh or chilled vegetables other than potatoes
298757bd-d34e-4626-9780-f1a7f3267a8c,"Beef, with bones",Beef and veal
29a20d6f-dda4-47c6-80f8-4eafb6439549,"Lamb, chops","Lamb, mutton and goat"
29bc5d47-44e4-4d15-9fdc-1826594e90cf,"Pork, fillet",Pork
29be7ba6-34c8-4a94-8b3f-9b15e1b4fc4b,Fresh cucumber,Fresh or chilled vegetables other than potatoes
29c30c67-5c88-4909-b207-bc6de7103278,Fresh oranges,Fresh or chilled fruit
29ceccef-666a-4dcb-97b6-71e9116aa786,"Fresh apple, red delicious",Fresh or chilled fruit
29cf7455-bf43-43dd-9e00-6dae25e668f7,Fresh cucumber,Fresh or chilled vegetables other than potatoes
29d99789-0e60-47ff-a90c-7036380d940e,"Fresh bananas, standard",Fresh or chilled fruit
29ed5d13-9556-47d0-b1a4-a81564ba531b,"Beef, with bones",Beef and veal
2a20ab75-6714-44d6-bfee-1d64e6257604,Fresh cucumber,Fresh or chilled vegetables other than potatoes
2a8eb238-69d7-43ef-9b59-b9ee307ed454,Chicken legs,Poultry
2a9ccd4c-e191-4ca0-bc2b-842005fe10d0,"Chicken, whole, frozen",Poultry
2aa47c4f-1db6-4537-acd5-5acdf20c2350,"Fresh apples, typical local variety",Fresh or chilled fruit
2b178f16-c33c-4ecb-948d-74e998e3a371,Fresh oranges,Fresh or chilled fruit
2b3c0cc8-5d1f-44dc-9bfe-b94f7fbe385b,"Fresh bananas, standard",Fresh or chilled fruit
2b5b04ba-8ec2-44b9-92cc-f8a0a5ddfa57,"Fresh bananas, standard",Fresh or chilled fruit
2b74f3fe-0865-4474-8921-a94d09b42ae0,"Chicken, whole, fresh",Poultry
2b7ffd2c-eeb4-4362-b8d1-e3e37321d70e,"Chicken eggs, caged hen, large size",Egg and egg-based products
2b928fec-2ec7-4436-a3fb-32f66a9388c9,"Fresh bananas, standard",Fresh or chilled fruit
2ba557ea-ffb2-4653-af33-c79076034c69,"Fresh potatoes, brown",Fresh or chilled potatoes
2bc07665-2880-49de-bd5f-caf20f9d9bab,Fresh cucumber,Fresh or chilled vegetables other than potatoes
2bdb83b1-8a8e-4d11-ba85-e0a08be121b7,"Lamb, chops","Lamb, mutton and goat"
2be680ab-4f0f-426c-a714-70fe2cf52f20,Fresh oranges,Fresh or chilled fruit
2bf49307-f4ec-4b90-bb49-f61381c8afe7,"Fresh apples, typical local variety",Fresh or chilled fruit
2c0aed65-0cb6-4f9c-9c33-4136314111ec,"Fresh bananas, standard",Fresh or chilled fruit
2c0f0643-5463-4a6c-a84e-b06854723552,Carp,"Fresh, chilled or frozen fish and seafood"
2c17f7df-ccd9-4c76-a3cd-a4db92629a4d,"Goat, mixed cut, with bones","Lamb, mutton and goat"
2c6986f2-0f43-46fd-8288-0f646bc71b66,"Pork, ribs",Pork
2c86a0e4-6e25-4bb6-8e21-ef0981fac121,Fresh carrots,Fresh or chilled vegetables other than potatoes
2c971342-c2c6-447c-be10-6ebe2e966133,Fresh carrots,Fresh or chilled vegetables other than potatoes
2cb281b8-6b87-4c39-a5bc-578105cb0a78,"Fresh potatoes, brown",Fresh or chilled potatoes
2cda0662-0302-4a3f-a806-d84d65bc17ce,Fresh oranges,Fresh or chilled fruit
2cee5114-d6f4-4ed7-877f-82fbdcc84beb,"Fresh potatoes, brown",Fresh or chilled potatoes
2cf01f4c-b9d1-4ab3-b602-86ba255a2256,"Fresh potatoes, brown",Fresh or chilled potatoes
2cfe47f6-8264-4c49-99c3-172a814c697b,Fresh carrots,Fresh or chilled vegetables other than potatoes
2d13f36b-df7a-469c-a542-36e473f3bbb7,Fresh carrots,Fresh or chilled vegetables other than potatoes
2d29f844-7d92-4733-91af-ec3b1729a21d,"Chicken eggs, caged hen, large size",Egg and egg-based products
2d42db81-804c-4f30-b003-79c006363257,Fresh carrots,Fresh or chilled vegetables other than potatoes
2dbede0f-3c17-46cc-b7c8-211447173caf,"Chicken, whole, frozen",Poultry
2dc1ab54-97ca-4312-a461-89bc37775e14,Fresh onions,Fresh or chilled vegetables other than potatoes
2dcabdd5-6c71-402f-adbc-e37a44033c1b,Fresh onions,Fresh or chilled vegetables other than potatoes
2dce36a6-5ee7-400b-ad58-ad9f969be271,Fresh oranges,Fresh or chilled fruit
2dd2870b-3890-4e30-9928-168ce342bf7e,"Chicken, whole, frozen",Poultry
2de292fc-642a-41f2-8ba7-6e2265f4cfdd,"Beef, minced",Beef and veal
2e0b74e0-4fc3-4d9d-ae5f-88cd92faf724,Fresh oranges,Fresh or chilled fruit
2e133de3-e073-45c6-8a3b-4845cb1f0390,"Fresh bananas, standard",Fresh or chilled fruit
2e6a25e9-7b6e-4d76-b9d4-e96f26b029bd,"Fresh apple, red delicious",Fresh or chilled fruit
2e9492dc-e40b-43e3-8fc8-7231dbc80780,Fresh cucumber,Fresh or chilled vegetables other than potatoes
2ec58d47-a3ce-4174-bd38-68ce47d8a7f4,Fresh oranges,Fresh or chilled fruit
2ed36d12-d0e0-42c4-9aff-1967068f0bb8,"Chicken eggs, caged hen, large size",Egg and egg-based products
2ed95886-c759-476e-b37b-b353eae54c68,"Fresh potatoes, brown",Fresh or chilled potatoes
2efaf382-d795-44eb-8904-20c722b52836,Chicken legs,Poultry
2f1b208d-2295-45c7-a629-5b2ddce73b9c,Tilapia,"Fresh, chilled or frozen fish and seafood"
2f41a7e8-a58e-4589-9e7b-39c506da0467,"Chicken eggs, caged hen, large size",Egg and egg-based products
2f62bfd4-bda6-4492-a7cb-826928c04ee0,Fresh carrots,Fresh or chilled vegetables other than potatoes
2f6ad77c-cb20-45c5-87a6-3df0a1794250,Fresh onions,Fresh or chilled vegetables other than potatoes
2f7fcc5b-25a5-47b9-ad70-068e5e0a4c11,Fresh carrots,Fresh or chilled vegetables other than potatoes
2f907a59-664b-40a4-9929-58dd51640c2f,"Beef, with bones",Beef and veal
2ff00566-e18e-459a-9d08-bb6c45a0ecc8,"Fresh bananas, standard",Fresh or chilled fruit
